pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"10352","6","0","2018-01-28","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9776","1","0","2016-02-14","Big Island","Golden Arches","David Marchand","Big Island","true"
"9601","16","6","2022-11-30","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8397","9","7","2014-10-21","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7712","7","5","2021-12-07","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"11174","14","0","2016-02-24","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10759","2","0","2018-02-11","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"8403","16","11","2014-10-25","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"8407","5","2","2014-10-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8408","14","12","2014-10-27","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7001","1","5","2016-01-02","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"10616","1","0","2018-03-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8411","8","6","2014-11-02","Big Island","Keauhou","Keller Laros","Big Island","true"
"8418","4","3","2014-11-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10683","1","0","2018-03-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8420","15","12","2014-11-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7435","9","7","2021-04-19","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11168","1","0","2018-12-28","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6240","6","0","2016-04-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10914","7","0","2018-04-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8423","24","22","2014-11-21","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"8425","8","2","2014-11-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8426","19","17","2014-11-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8428","14","15","2014-11-25","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8433","19","18","2014-11-29","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"8435","2","6","2014-11-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6406","2","0","2016-04-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8443","14","16","2014-12-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8452","2","1","2014-12-20","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"8453","5","4","2014-12-20","Big Island","Garden Eel Cove","Jessica Pollock","Big Island","true"
"8454","9","10","2014-12-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10928","2","0","2018-05-18","Big Island","Garden Eel Cove","Shell Eisenberg","Big Island","true"
"11041","2","1","2015-01-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6935","3","0","2016-05-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"10963","1","0","2018-06-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7716","3","0","2021-12-09","Big Island","Garden Eel Cove","Kevin Hipp","Big Island","true"
"10966","3","0","2018-06-27","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"6584","3","1","2015-02-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10985","1","0","2018-07-05","Big Island","Garden Eel Cove","Taka Fujiwara","Big Island","true"
"6585","11","9","2015-02-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10998","2","0","2018-07-12","Big Island","Garden Eel Cove","Aaron Piper","Big Island","true"
"6641","3","2","2015-03-18","Big Island","Keauhou","Luke Mason","Big Island","true"
"11013","1","0","2018-07-25","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"6646","3","1","2015-03-20","Big Island","Keauhou","Keller Laros","Big Island","true"
"6656","1","2","2015-03-27","Big Island","Keauhou","Sarah Matye","Big Island","true"
"6661","5","4","2015-03-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"11047","20","0","2018-08-09","Big Island","Garden Eel Cove","Jeff Sharp","Big Island","true"
"6682","5","2","2015-04-05","Big Island","Keauhou","Keller Laros","Big Island","true"
"7614","5","3","2021-09-17","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6684","3","2","2015-04-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"6685","4","2","2015-04-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"11052","4","0","2018-09-01","Big Island","Keauhou","Trevor Siddall","Big Island","true"
"6688","6","3","2015-04-09","Big Island","Keauhou","Keller Laros","Big Island","true"
"11054","1","0","2018-09-04","Big Island","Garden Eel Cove","Jeff Leicher","Big Island","true"
"11055","1","0","2018-09-04","Big Island","Keauhou","Tony Joyce","Big Island","true"
"6690","4","1","2015-04-10","Big Island","Keauhou","Keller Laros","Big Island","true"
"11059","7","0","2018-09-08","Big Island","Garden Eel Cove","Taka Fujiwara","Big Island","true"
"11060","5","0","2018-09-08","Big Island","Keauhou","Brian Whitlock","Big Island","true"
"6695","2","1","2015-04-13","Big Island","Keauhou","Melissa Cravens","Big Island","true"
"11039","1","0","2018-09-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6346","12","0","2016-08-17","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6335","8","0","2016-08-19","Big Island","Garden Eel Cove","Ian Roussopoulos","Big Island","true"
"9788","9","0","2016-08-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6708","3","1","2015-04-22","Big Island","Keauhou","Sari Ka","Big Island","true"
"6710","10","7","2015-04-23","Big Island","Keauhou","Ian Roussopoulos","Big Island","true"
"11071","1","0","2018-09-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6709","5","3","2015-04-23","Big Island","Keauhou","Sari Ka","Big Island","true"
"6711","8","4","2015-04-25","Big Island","Keauhou","Emily Sepeta","Big Island","true"
"6714","10","9","2015-04-26","Big Island","Keauhou","Keller Laros","Big Island","true"
"11083","1","0","2018-09-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6359","1","0","2016-09-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6717","9","7","2015-04-27","Big Island","Keauhou","Keller Laros","Big Island","true"
"11254","8","0","2019-03-29","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11090","1","0","2018-10-03","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"11089","2","0","2018-10-04","Big Island","Garden Eel Cove","Shawn McCurdy","Big Island","true"
"11091","4","0","2018-10-05","Big Island","Garden Eel Cove","Shawn McCurdy","Big Island","true"
"11093","8","0","2018-10-06","Big Island","Garden Eel Cove","Colt Kitchin","Big Island","true"
"11096","6","0","2018-10-07","Big Island","Keauhou","Tony Joyce","Big Island","true"
"11098","1","0","2018-10-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6764","8","6","2015-05-03","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"6766","3","1","2015-05-03","Big Island","Keauhou","Keller Laros","Big Island","true"
"6769","5","4","2015-05-04","Big Island","Keauhou","Seth Conae","Big Island","true"
"11169","2","0","2018-12-30","Big Island","Garden Eel Cove","Frank Heller","Big Island","true"
"6773","12","9","2015-05-06","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6774","6","5","2015-05-06","Big Island","Keauhou","Harriet Lehmann","Big Island","true"
"6782","26","27","2015-05-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6403","1","0","2016-10-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11113","3","0","2018-10-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6789","24","23","2015-05-12","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"6408","23","0","2016-10-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9777","1","0","2016-10-24","Big Island","Manta Ray Bay","Kevin MacDonald","Big Island","true"
"6795","13","12","2015-05-20","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6796","22","21","2015-05-22","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"6797","12","13","2015-05-23","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"6804","2","3","2015-05-27","Big Island","Keahole Wash Rock","Sarah Matye","Big Island","true"
"6805","4","3","2015-05-27","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"6979","5","1","2016-11-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6594","2","0","2016-11-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6806","14","12","2015-05-28","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"6810","14","13","2015-05-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11150","4","0","2018-12-13","Big Island","Keauhou","Neal Hoogenboom","Big Island","true"
"6825","7","6","2015-06-06","Big Island","Garden Eel Cove","Emily Sepeta","Big Island","true"
"6826","11","10","2015-06-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6828","9","18","2015-06-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6829","3","1","2015-06-09","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"7571","10","3","2021-08-02","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"11178","1","0","2019-01-09","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"11180","1","0","2019-01-12","Big Island","Garden Eel Cove","Taka Fujiwara","Big Island","true"
"11182","3","0","2019-01-15","Big Island","Garden Eel Cove","Tim Conners","Big Island","true"
"6832","9","8","2015-06-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6838","4","2","2015-06-15","Big Island","Keauhou","Sari Ka","Big Island","true"
"6845","1","2","2015-06-18","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"6407","8","22","2016-10-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6896","2","1","2015-07-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6847","6","5","2015-06-18","Big Island","Keauhou","Sarah Matye","Big Island","true"
"11202","2","0","2019-01-30","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"11203","12","0","2019-01-31","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"11204","3","0","2019-01-31","Big Island","Keauhou","Brian Hightower","Big Island","true"
"6852","3","1","2015-06-22","Big Island","Keauhou","Sari Ka","Big Island","true"
"6853","4","5","2015-06-24","Big Island","Keauhou","Sarah Matye","Big Island","true"
"6856","5","7","2015-06-26","Big Island","Keauhou","Jordan Davis","Big Island","true"
"6926","3","1","2015-06-26","Big Island","Keauhou Bay","Mark Deakos","Big Island","true"
"6861","5","2","2015-06-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11250","4","0","2019-03-27","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11252","4","0","2019-03-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6863","5","4","2015-06-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"6864","4","1","2015-06-29","Big Island","Keauhou","Sari Ka","Big Island","true"
"6865","5","2","2015-06-30","Big Island","Keauhou","Sari Ka","Big Island","true"
"7577","3","0","2017-01-18","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"11216","1","0","2019-02-20","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"6873","10","9","2015-07-05","Big Island","Keauhou","Keller Laros","Big Island","true"
"6875","5","3","2015-07-06","Big Island","Keauhou","Keller Laros","Big Island","true"
"6878","5","2","2015-07-07","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"11226","1","0","2019-03-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6897","2","1","2015-07-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6899","2","1","2015-07-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11235","2","0","2019-03-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6903","2","1","2015-07-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7055","3","1","2015-08-08","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"11259","1","0","2019-04-03","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11260","10","0","2019-04-04","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7054","7","11","2015-08-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11265","4","0","2019-04-07","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7060","7","1","2015-08-14","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"11279","1","0","2019-04-14","Big Island","Keauhou","Mike Penninga","Big Island","true"
"11278","1","0","2019-04-14","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"11280","3","0","2019-04-14","Big Island","Keauhou","Mike Penninga","Big Island","true"
"11282","5","0","2019-04-16","Big Island","Keauhou","JDL Staff","Big Island","true"
"11283","7","0","2019-04-17","Big Island","Keauhou","JDL Staff","Big Island","true"
"7063","14","10","2015-08-17","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7073","6","5","2015-08-26","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"11294","8","0","2019-04-24","Big Island","Keauhou","JDL Staff","Big Island","true"
"7081","11","10","2015-08-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7083","5","4","2015-08-31","Big Island","Keauhou","Harriet Lehmann","Big Island","true"
"7996","3","1","2015-09-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11303","2","0","2019-04-29","Big Island","Keauhou","Keller Laros","Big Island","true"
"7997","11","6","2015-09-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11308","6","0","2019-05-01","Big Island","Keauhou","JDL Staff","Big Island","true"
"11309","5","0","2019-05-02","Big Island","Keauhou","JDL Staff","Big Island","true"
"7998","10","9","2015-09-04","Big Island","Keauhou","Harriet Lehmann","Big Island","true"
"8001","23","14","2015-09-05","Big Island","Garden Eel Cove","Jordan Davis","Big Island","true"
"8002","19","23","2015-09-06","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11314","6","0","2019-05-08","Big Island","Keauhou","JDL Staff","Big Island","true"
"11315","8","0","2019-05-09","Big Island","Keauhou","JDL Staff","Big Island","true"
"8004","7","6","2015-09-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11319","5","0","2019-05-10","Big Island","Keauhou","Jeff Leicher","Big Island","true"
"8638","2","0","2017-05-21","Big Island","Keauhou","Keller Laros","Big Island","true"
"8825","24","22","2013-10-29","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"11325","2","0","2019-05-16","Big Island","Keauhou","Michael Hazard","Big Island","true"
"10097","4","0","2017-06-04","Big Island","Keauhou","Robert Colthart","Big Island","true"
"8826","7","4","2013-10-31","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"8007","10","9","2015-09-08","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"8008","3","1","2015-09-10","Big Island","Garden Eel Cove","Sari Ka","Big Island","true"
"11332","13","0","2019-05-20","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11334","10","0","2019-05-22","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11335","5","0","2019-05-23","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8010","4","3","2015-09-11","Big Island","Keauhou","Harriet Lehmann","Big Island","true"
